Start date/time,End date/time,Price Germany/Luxembourg [Euro/MWh]
"Nov 10, 2023 9:00 AM","Nov 10, 2023 10:00 AM",108.48
"Nov 10, 2023 10:00 AM","Nov 10, 2023 11:00 AM",97.51
"Nov 10, 2023 11:00 AM","Nov 10, 2023 12:00 PM",89.92
"Nov 10, 2023 12:00 PM","Nov 10, 2023 1:00 PM",84.82
"Nov 10, 2023 1:00 PM","Nov 10, 2023 2:00 PM",86.98
"Nov 10, 2023 2:00 PM","Nov 10, 2023 3:00 PM",95.95
"Nov 10, 2023 3:00 PM","Nov 10, 2023 4:00 PM",111.98
"Nov 10, 2023 4:00 PM","Nov 10, 2023 5:00 PM",125
"Nov 10, 2023 5:00 PM","Nov 10, 2023 6:00 PM",136.1
"Nov 10, 2023 6:00 PM","Nov 10, 2023 7:00 PM",135.1
"Nov 10, 2023 7:00 PM","Nov 10, 2023 8:00 PM",123.58
"Nov 10, 2023 8:00 PM","Nov 10, 2023 9:00 PM",112.93
"Nov 10, 2023 9:00 PM","Nov 10, 2023 10:00 PM",105.1
"Nov 10, 2023 10:00 PM","Nov 10, 2023 11:00 PM",103.97
"Nov 10, 2023 11:00 PM","Nov 11, 2023 12:00 AM",93.2
"Nov 11, 2023 12:00 AM","Nov 11, 2023 1:00 AM",87.3
"Nov 11, 2023 1:00 AM","Nov 11, 2023 2:00 AM",85.89
"Nov 11, 2023 2:00 AM","Nov 11, 2023 3:00 AM",85.88
"Nov 11, 2023 3:00 AM","Nov 11, 2023 4:00 AM",83.21
"Nov 11, 2023 4:00 AM","Nov 11, 2023 5:00 AM",82.71
"Nov 11, 2023 5:00 AM","Nov 11, 2023 6:00 AM",85.44
"Nov 11, 2023 6:00 AM","Nov 11, 2023 7:00 AM",86.3
"Nov 11, 2023 7:00 AM","Nov 11, 2023 8:00 AM",88
"Nov 11, 2023 8:00 AM","Nov 11, 2023 9:00 AM",92
"Nov 11, 2023 9:00 AM","Nov 11, 2023 10:00 AM",94.89
"Nov 11, 2023 10:00 AM","Nov 11, 2023 11:00 AM",91.28
"Nov 11, 2023 11:00 AM","Nov 11, 2023 12:00 PM",90.22
"Nov 11, 2023 12:00 PM","Nov 11, 2023 1:00 PM",87.94
"Nov 11, 2023 1:00 PM","Nov 11, 2023 2:00 PM",87.8
"Nov 11, 2023 2:00 PM","Nov 11, 2023 3:00 PM",91.5
"Nov 11, 2023 3:00 PM","Nov 11, 2023 4:00 PM",102.87
"Nov 11, 2023 4:00 PM","Nov 11, 2023 5:00 PM",115.72
"Nov 11, 2023 5:00 PM","Nov 11, 2023 6:00 PM",127.98
"Nov 11, 2023 6:00 PM","Nov 11, 2023 7:00 PM",135.76
"Nov 11, 2023 7:00 PM","Nov 11, 2023 8:00 PM",124.47
"Nov 11, 2023 8:00 PM","Nov 11, 2023 9:00 PM",113.51
"Nov 11, 2023 9:00 PM","Nov 11, 2023 10:00 PM",102.58
"Nov 11, 2023 10:00 PM","Nov 11, 2023 11:00 PM",92.38
"Nov 11, 2023 11:00 PM","Nov 12, 2023 12:00 AM",87.41
"Nov 12, 2023 12:00 AM","Nov 12, 2023 1:00 AM",89.54
"Nov 12, 2023 1:00 AM","Nov 12, 2023 2:00 AM",85.36
"Nov 12, 2023 2:00 AM","Nov 12, 2023 3:00 AM",85.25
"Nov 12, 2023 3:00 AM","Nov 12, 2023 4:00 AM",83.35
"Nov 12, 2023 4:00 AM","Nov 12, 2023 5:00 AM",84.13
"Nov 12, 2023 5:00 AM","Nov 12, 2023 6:00 AM",86.88
"Nov 12, 2023 6:00 AM","Nov 12, 2023 7:00 AM",86.24
"Nov 12, 2023 7:00 AM","Nov 12, 2023 8:00 AM",86.61
"Nov 12, 2023 8:00 AM","Nov 12, 2023 9:00 AM",87.62
"Nov 12, 2023 9:00 AM","Nov 12, 2023 10:00 AM",89.75
"Nov 12, 2023 10:00 AM","Nov 12, 2023 11:00 AM",88.61
"Nov 12, 2023 11:00 AM","Nov 12, 2023 12:00 PM",86.67
"Nov 12, 2023 12:00 PM","Nov 12, 2023 1:00 PM",88.09
"Nov 12, 2023 1:00 PM","Nov 12, 2023 2:00 PM",89.02
"Nov 12, 2023 2:00 PM","Nov 12, 2023 3:00 PM",93.75
"Nov 12, 2023 3:00 PM","Nov 12, 2023 4:00 PM",109.52
"Nov 12, 2023 4:00 PM","Nov 12, 2023 5:00 PM",123.81
"Nov 12, 2023 5:00 PM","Nov 12, 2023 6:00 PM",138.27
"Nov 12, 2023 6:00 PM","Nov 12, 2023 7:00 PM",131.64
"Nov 12, 2023 7:00 PM","Nov 12, 2023 8:00 PM",125.41
"Nov 12, 2023 8:00 PM","Nov 12, 2023 9:00 PM",116.8
"Nov 12, 2023 9:00 PM","Nov 12, 2023 10:00 PM",107.33
"Nov 12, 2023 10:00 PM","Nov 12, 2023 11:00 PM",100.14
"Nov 12, 2023 11:00 PM","Nov 13, 2023 12:00 AM",88.02
"Nov 13, 2023 12:00 AM","Nov 13, 2023 1:00 AM",91.26
"Nov 13, 2023 1:00 AM","Nov 13, 2023 2:00 AM",86.82
"Nov 13, 2023 2:00 AM","Nov 13, 2023 3:00 AM",87
"Nov 13, 2023 3:00 AM","Nov 13, 2023 4:00 AM",87.25
"Nov 13, 2023 4:00 AM","Nov 13, 2023 5:00 AM",89.27
"Nov 13, 2023 5:00 AM","Nov 13, 2023 6:00 AM",93.26
"Nov 13, 2023 6:00 AM","Nov 13, 2023 7:00 AM",124.5
"Nov 13, 2023 7:00 AM","Nov 13, 2023 8:00 AM",142.09
"Nov 13, 2023 8:00 AM","Nov 13, 2023 9:00 AM",151.79
"Nov 13, 2023 9:00 AM","Nov 13, 2023 10:00 AM",133.05
"Nov 13, 2023 10:00 AM","Nov 13, 2023 11:00 AM",121.78
"Nov 13, 2023 11:00 AM","Nov 13, 2023 12:00 PM",123.01
"Nov 13, 2023 12:00 PM","Nov 13, 2023 1:00 PM",121.34
"Nov 13, 2023 1:00 PM","Nov 13, 2023 2:00 PM",113.37
"Nov 13, 2023 2:00 PM","Nov 13, 2023 3:00 PM",96.44
"Nov 13, 2023 3:00 PM","Nov 13, 2023 4:00 PM",87.31
"Nov 13, 2023 4:00 PM","Nov 13, 2023 5:00 PM",81.18
"Nov 13, 2023 5:00 PM","Nov 13, 2023 6:00 PM",82.27
"Nov 13, 2023 6:00 PM","Nov 13, 2023 7:00 PM",85.73
"Nov 13, 2023 7:00 PM","Nov 13, 2023 8:00 PM",81.27
"Nov 13, 2023 8:00 PM","Nov 13, 2023 9:00 PM",74.94
"Nov 13, 2023 9:00 PM","Nov 13, 2023 10:00 PM",61.36
"Nov 13, 2023 10:00 PM","Nov 13, 2023 11:00 PM",51.07
"Nov 13, 2023 11:00 PM","Nov 14, 2023 12:00 AM",10.1
"Nov 14, 2023 12:00 AM","Nov 14, 2023 1:00 AM",10.07
"Nov 14, 2023 1:00 AM","Nov 14, 2023 2:00 AM",1.05
"Nov 14, 2023 2:00 AM","Nov 14, 2023 3:00 AM",-0.01
"Nov 14, 2023 3:00 AM","Nov 14, 2023 4:00 AM",-0.08
"Nov 14, 2023 4:00 AM","Nov 14, 2023 5:00 AM",-0.04
"Nov 14, 2023 5:00 AM","Nov 14, 2023 6:00 AM",1.04
"Nov 14, 2023 6:00 AM","Nov 14, 2023 7:00 AM",46.6
"Nov 14, 2023 7:00 AM","Nov 14, 2023 8:00 AM",76.91
"Nov 14, 2023 8:00 AM","Nov 14, 2023 9:00 AM",82.17
"Nov 14, 2023 9:00 AM","Nov 14, 2023 10:00 AM",77.86
"Nov 14, 2023 10:00 AM","Nov 14, 2023 11:00 AM",72.62
"Nov 14, 2023 11:00 AM","Nov 14, 2023 12:00 PM",72.82
"Nov 14, 2023 12:00 PM","Nov 14, 2023 1:00 PM",75.06
"Nov 14, 2023 1:00 PM","Nov 14, 2023 2:00 PM",75.09
"Nov 14, 2023 2:00 PM","Nov 14, 2023 3:00 PM",81.01
"Nov 14, 2023 3:00 PM","Nov 14, 2023 4:00 PM",90.06
"Nov 14, 2023 4:00 PM","Nov 14, 2023 5:00 PM",90.8
"Nov 14, 2023 5:00 PM","Nov 14, 2023 6:00 PM",117.61
"Nov 14, 2023 6:00 PM","Nov 14, 2023 7:00 PM",119.81
"Nov 14, 2023 7:00 PM","Nov 14, 2023 8:00 PM",116.96
"Nov 14, 2023 8:00 PM","Nov 14, 2023 9:00 PM",100.43
"Nov 14, 2023 9:00 PM","Nov 14, 2023 10:00 PM",89.74
"Nov 14, 2023 10:00 PM","Nov 14, 2023 11:00 PM",89.11
"Nov 14, 2023 11:00 PM","Nov 15, 2023 12:00 AM",85.5
"Nov 15, 2023 12:00 AM","Nov 15, 2023 1:00 AM",81.1
"Nov 15, 2023 1:00 AM","Nov 15, 2023 2:00 AM",76.42
"Nov 15, 2023 2:00 AM","Nov 15, 2023 3:00 AM",72.9
"Nov 15, 2023 3:00 AM","Nov 15, 2023 4:00 AM",70.69
"Nov 15, 2023 4:00 AM","Nov 15, 2023 5:00 AM",74.45
"Nov 15, 2023 5:00 AM","Nov 15, 2023 6:00 AM",82.28
"Nov 15, 2023 6:00 AM","Nov 15, 2023 7:00 AM",103.08
"Nov 15, 2023 7:00 AM","Nov 15, 2023 8:00 AM",123.19
"Nov 15, 2023 8:00 AM","Nov 15, 2023 9:00 AM",128.59
"Nov 15, 2023 9:00 AM","Nov 15, 2023 10:00 AM",121.29
"Nov 15, 2023 10:00 AM","Nov 15, 2023 11:00 AM",112.78
"Nov 15, 2023 11:00 AM","Nov 15, 2023 12:00 PM",99.84
"Nov 15, 2023 12:00 PM","Nov 15, 2023 1:00 PM",97.36
"Nov 15, 2023 1:00 PM","Nov 15, 2023 2:00 PM",101.09
"Nov 15, 2023 2:00 PM","Nov 15, 2023 3:00 PM",106.27
"Nov 15, 2023 3:00 PM","Nov 15, 2023 4:00 PM",121.21
"Nov 15, 2023 4:00 PM","Nov 15, 2023 5:00 PM",122.96
"Nov 15, 2023 5:00 PM","Nov 15, 2023 6:00 PM",127.84
"Nov 15, 2023 6:00 PM","Nov 15, 2023 7:00 PM",129.9
"Nov 15, 2023 7:00 PM","Nov 15, 2023 8:00 PM",121.08
"Nov 15, 2023 8:00 PM","Nov 15, 2023 9:00 PM",110.1
"Nov 15, 2023 9:00 PM","Nov 15, 2023 10:00 PM",97.5
"Nov 15, 2023 10:00 PM","Nov 15, 2023 11:00 PM",91.66
"Nov 15, 2023 11:00 PM","Nov 16, 2023 12:00 AM",84.21
"Nov 16, 2023 12:00 AM","Nov 16, 2023 1:00 AM",85.46
"Nov 16, 2023 1:00 AM","Nov 16, 2023 2:00 AM",83.25
"Nov 16, 2023 2:00 AM","Nov 16, 2023 3:00 AM",75.12
"Nov 16, 2023 3:00 AM","Nov 16, 2023 4:00 AM",74.06
"Nov 16, 2023 4:00 AM","Nov 16, 2023 5:00 AM",81.1
"Nov 16, 2023 5:00 AM","Nov 16, 2023 6:00 AM",87.03
"Nov 16, 2023 6:00 AM","Nov 16, 2023 7:00 AM",100.06
"Nov 16, 2023 7:00 AM","Nov 16, 2023 8:00 AM",126.9
"Nov 16, 2023 8:00 AM","Nov 16, 2023 9:00 AM",129.99
"Nov 16, 2023 9:00 AM","Nov 16, 2023 10:00 AM",128.59
"Nov 16, 2023 10:00 AM","Nov 16, 2023 11:00 AM",120.1
"Nov 16, 2023 11:00 AM","Nov 16, 2023 12:00 PM",116.62
"Nov 16, 2023 12:00 PM","Nov 16, 2023 1:00 PM",122.63
"Nov 16, 2023 1:00 PM","Nov 16, 2023 2:00 PM",131.64
"Nov 16, 2023 2:00 PM","Nov 16, 2023 3:00 PM",146.82
"Nov 16, 2023 3:00 PM","Nov 16, 2023 4:00 PM",158.5
"Nov 16, 2023 4:00 PM","Nov 16, 2023 5:00 PM",158.24
"Nov 16, 2023 5:00 PM","Nov 16, 2023 6:00 PM",182.39
"Nov 16, 2023 6:00 PM","Nov 16, 2023 7:00 PM",142.26
"Nov 16, 2023 7:00 PM","Nov 16, 2023 8:00 PM",125.23
"Nov 16, 2023 8:00 PM","Nov 16, 2023 9:00 PM",121.18
"Nov 16, 2023 9:00 PM","Nov 16, 2023 10:00 PM",115
"Nov 16, 2023 10:00 PM","Nov 16, 2023 11:00 PM",110.2
"Nov 16, 2023 11:00 PM","Nov 17, 2023 12:00 AM",100.85
"Nov 17, 2023 12:00 AM","Nov 17, 2023 1:00 AM",106
"Nov 17, 2023 1:00 AM","Nov 17, 2023 2:00 AM",100
"Nov 17, 2023 2:00 AM","Nov 17, 2023 3:00 AM",95.65
"Nov 17, 2023 3:00 AM","Nov 17, 2023 4:00 AM",92.76
"Nov 17, 2023 4:00 AM","Nov 17, 2023 5:00 AM",95.7
"Nov 17, 2023 5:00 AM","Nov 17, 2023 6:00 AM",103.2
"Nov 17, 2023 6:00 AM","Nov 17, 2023 7:00 AM",119.35
"Nov 17, 2023 7:00 AM","Nov 17, 2023 8:00 AM",131.03
"Nov 17, 2023 8:00 AM","Nov 17, 2023 9:00 AM",141.92
"Nov 17, 2023 9:00 AM","Nov 17, 2023 10:00 AM",134.75
"Nov 17, 2023 10:00 AM","Nov 17, 2023 11:00 AM",127.91
"Nov 17, 2023 11:00 AM","Nov 17, 2023 12:00 PM",125.18
"Nov 17, 2023 12:00 PM","Nov 17, 2023 1:00 PM",119.5
"Nov 17, 2023 1:00 PM","Nov 17, 2023 2:00 PM",112
"Nov 17, 2023 2:00 PM","Nov 17, 2023 3:00 PM",123.91
"Nov 17, 2023 3:00 PM","Nov 17, 2023 4:00 PM",129.99
"Nov 17, 2023 4:00 PM","Nov 17, 2023 5:00 PM",137.65
"Nov 17, 2023 5:00 PM","Nov 17, 2023 6:00 PM",146.32
"Nov 17, 2023 6:00 PM","Nov 17, 2023 7:00 PM",149.6
"Nov 17, 2023 7:00 PM","Nov 17, 2023 8:00 PM",141
"Nov 17, 2023 8:00 PM","Nov 17, 2023 9:00 PM",128.41
"Nov 17, 2023 9:00 PM","Nov 17, 2023 10:00 PM",120.33
"Nov 17, 2023 10:00 PM","Nov 17, 2023 11:00 PM",118.14
"Nov 17, 2023 11:00 PM","Nov 18, 2023 12:00 AM",111.88
"Nov 18, 2023 12:00 AM","Nov 18, 2023 1:00 AM",110.56
"Nov 18, 2023 1:00 AM","Nov 18, 2023 2:00 AM",97.38
"Nov 18, 2023 2:00 AM","Nov 18, 2023 3:00 AM",90.61
"Nov 18, 2023 3:00 AM","Nov 18, 2023 4:00 AM",85.96
"Nov 18, 2023 4:00 AM","Nov 18, 2023 5:00 AM",82.48
"Nov 18, 2023 5:00 AM","Nov 18, 2023 6:00 AM",82.48
"Nov 18, 2023 6:00 AM","Nov 18, 2023 7:00 AM",86.19
"Nov 18, 2023 7:00 AM","Nov 18, 2023 8:00 AM",92.08
"Nov 18, 2023 8:00 AM","Nov 18, 2023 9:00 AM",100.21
"Nov 18, 2023 9:00 AM","Nov 18, 2023 10:00 AM",97.36
"Nov 18, 2023 10:00 AM","Nov 18, 2023 11:00 AM",96.08
"Nov 18, 2023 11:00 AM","Nov 18, 2023 12:00 PM",95.2
"Nov 18, 2023 12:00 PM","Nov 18, 2023 1:00 PM",94.7
"Nov 18, 2023 1:00 PM","Nov 18, 2023 2:00 PM",94.98
"Nov 18, 2023 2:00 PM","Nov 18, 2023 3:00 PM",97.06
"Nov 18, 2023 3:00 PM","Nov 18, 2023 4:00 PM",97.61
"Nov 18, 2023 4:00 PM","Nov 18, 2023 5:00 PM",95.98
"Nov 18, 2023 5:00 PM","Nov 18, 2023 6:00 PM",105.07
"Nov 18, 2023 6:00 PM","Nov 18, 2023 7:00 PM",107.34
"Nov 18, 2023 7:00 PM","Nov 18, 2023 8:00 PM",91.24
"Nov 18, 2023 8:00 PM","Nov 18, 2023 9:00 PM",83.1
"Nov 18, 2023 9:00 PM","Nov 18, 2023 10:00 PM",77.98
"Nov 18, 2023 10:00 PM","Nov 18, 2023 11:00 PM",73.76
"Nov 18, 2023 11:00 PM","Nov 19, 2023 12:00 AM",58.11
"Nov 19, 2023 12:00 AM","Nov 19, 2023 1:00 AM",19.13
"Nov 19, 2023 1:00 AM","Nov 19, 2023 2:00 AM",5.67
"Nov 19, 2023 2:00 AM","Nov 19, 2023 3:00 AM",4.1
"Nov 19, 2023 3:00 AM","Nov 19, 2023 4:00 AM",0.13
"Nov 19, 2023 4:00 AM","Nov 19, 2023 5:00 AM",0.07
"Nov 19, 2023 5:00 AM","Nov 19, 2023 6:00 AM",0.09
"Nov 19, 2023 6:00 AM","Nov 19, 2023 7:00 AM",2.33
"Nov 19, 2023 7:00 AM","Nov 19, 2023 8:00 AM",5.59
"Nov 19, 2023 8:00 AM","Nov 19, 2023 9:00 AM",14.49
"Nov 19, 2023 9:00 AM","Nov 19, 2023 10:00 AM",18.82
"Nov 19, 2023 10:00 AM","Nov 19, 2023 11:00 AM",12.59
"Nov 19, 2023 11:00 AM","Nov 19, 2023 12:00 PM",12.66
"Nov 19, 2023 12:00 PM","Nov 19, 2023 1:00 PM",11.67
"Nov 19, 2023 1:00 PM","Nov 19, 2023 2:00 PM",1
"Nov 19, 2023 2:00 PM","Nov 19, 2023 3:00 PM",15.55
"Nov 19, 2023 3:00 PM","Nov 19, 2023 4:00 PM",67.31
"Nov 19, 2023 4:00 PM","Nov 19, 2023 5:00 PM",80.98
"Nov 19, 2023 5:00 PM","Nov 19, 2023 6:00 PM",95.02
"Nov 19, 2023 6:00 PM","Nov 19, 2023 7:00 PM",104.55
"Nov 19, 2023 7:00 PM","Nov 19, 2023 8:00 PM",103.82
"Nov 19, 2023 8:00 PM","Nov 19, 2023 9:00 PM",88.65
"Nov 19, 2023 9:00 PM","Nov 19, 2023 10:00 PM",84.38
"Nov 19, 2023 10:00 PM","Nov 19, 2023 11:00 PM",88.05
"Nov 19, 2023 11:00 PM","Nov 20, 2023 12:00 AM",80.05
"Nov 20, 2023 12:00 AM","Nov 20, 2023 1:00 AM",68.3
"Nov 20, 2023 1:00 AM","Nov 20, 2023 2:00 AM",62.68
"Nov 20, 2023 2:00 AM","Nov 20, 2023 3:00 AM",59.91
"Nov 20, 2023 3:00 AM","Nov 20, 2023 4:00 AM",60.03
"Nov 20, 2023 4:00 AM","Nov 20, 2023 5:00 AM",64.76
"Nov 20, 2023 5:00 AM","Nov 20, 2023 6:00 AM",80.43
"Nov 20, 2023 6:00 AM","Nov 20, 2023 7:00 AM",102.75
"Nov 20, 2023 7:00 AM","Nov 20, 2023 8:00 AM",128.09
"Nov 20, 2023 8:00 AM","Nov 20, 2023 9:00 AM",126.67
"Nov 20, 2023 9:00 AM","Nov 20, 2023 10:00 AM",118.44
"Nov 20, 2023 10:00 AM","Nov 20, 2023 11:00 AM",112.18
"Nov 20, 2023 11:00 AM","Nov 20, 2023 12:00 PM",106
"Nov 20, 2023 12:00 PM","Nov 20, 2023 1:00 PM",103
"Nov 20, 2023 1:00 PM","Nov 20, 2023 2:00 PM",113.95
"Nov 20, 2023 2:00 PM","Nov 20, 2023 3:00 PM",120.35
"Nov 20, 2023 3:00 PM","Nov 20, 2023 4:00 PM",128.75
"Nov 20, 2023 4:00 PM","Nov 20, 2023 5:00 PM",139.93
"Nov 20, 2023 5:00 PM","Nov 20, 2023 6:00 PM",147
"Nov 20, 2023 6:00 PM","Nov 20, 2023 7:00 PM",139.98
"Nov 20, 2023 7:00 PM","Nov 20, 2023 8:00 PM",130.07
"Nov 20, 2023 8:00 PM","Nov 20, 2023 9:00 PM",120.04
"Nov 20, 2023 9:00 PM","Nov 20, 2023 10:00 PM",107.01
"Nov 20, 2023 10:00 PM","Nov 20, 2023 11:00 PM",108.05
"Nov 20, 2023 11:00 PM","Nov 21, 2023 12:00 AM",97.66
"Nov 21, 2023 12:00 AM","Nov 21, 2023 1:00 AM",102.75
"Nov 21, 2023 1:00 AM","Nov 21, 2023 2:00 AM",98.2
"Nov 21, 2023 2:00 AM","Nov 21, 2023 3:00 AM",96.12
"Nov 21, 2023 3:00 AM","Nov 21, 2023 4:00 AM",91.17
"Nov 21, 2023 4:00 AM","Nov 21, 2023 5:00 AM",96.04
"Nov 21, 2023 5:00 AM","Nov 21, 2023 6:00 AM",101.11
"Nov 21, 2023 6:00 AM","Nov 21, 2023 7:00 AM",120.15
"Nov 21, 2023 7:00 AM","Nov 21, 2023 8:00 AM",136.08
"Nov 21, 2023 8:00 AM","Nov 21, 2023 9:00 AM",142.59
"Nov 21, 2023 9:00 AM","Nov 21, 2023 10:00 AM",137.19
"Nov 21, 2023 10:00 AM","Nov 21, 2023 11:00 AM",135
"Nov 21, 2023 11:00 AM","Nov 21, 2023 12:00 PM",134.9
"Nov 21, 2023 12:00 PM","Nov 21, 2023 1:00 PM",139.79
"Nov 21, 2023 1:00 PM","Nov 21, 2023 2:00 PM",139.78
"Nov 21, 2023 2:00 PM","Nov 21, 2023 3:00 PM",138.37
"Nov 21, 2023 3:00 PM","Nov 21, 2023 4:00 PM",140.34
"Nov 21, 2023 4:00 PM","Nov 21, 2023 5:00 PM",143.92
"Nov 21, 2023 5:00 PM","Nov 21, 2023 6:00 PM",146.97
"Nov 21, 2023 6:00 PM","Nov 21, 2023 7:00 PM",142.08
"Nov 21, 2023 7:00 PM","Nov 21, 2023 8:00 PM",132.35
"Nov 21, 2023 8:00 PM","Nov 21, 2023 9:00 PM",124.79
"Nov 21, 2023 9:00 PM","Nov 21, 2023 10:00 PM",110.52
"Nov 21, 2023 10:00 PM","Nov 21, 2023 11:00 PM",110.91
"Nov 21, 2023 11:00 PM","Nov 22, 2023 12:00 AM",98.04
"Nov 22, 2023 12:00 AM","Nov 22, 2023 1:00 AM",98
"Nov 22, 2023 1:00 AM","Nov 22, 2023 2:00 AM",95.01
"Nov 22, 2023 2:00 AM","Nov 22, 2023 3:00 AM",95.01
"Nov 22, 2023 3:00 AM","Nov 22, 2023 4:00 AM",92
"Nov 22, 2023 4:00 AM","Nov 22, 2023 5:00 AM",92.49
"Nov 22, 2023 5:00 AM","Nov 22, 2023 6:00 AM",94.87
"Nov 22, 2023 6:00 AM","Nov 22, 2023 7:00 AM",120.17
"Nov 22, 2023 7:00 AM","Nov 22, 2023 8:00 AM",140.73
"Nov 22, 2023 8:00 AM","Nov 22, 2023 9:00 AM",151.64
"Nov 22, 2023 9:00 AM","Nov 22, 2023 10:00 AM",131.33
"Nov 22, 2023 10:00 AM","Nov 22, 2023 11:00 AM",115.03
"Nov 22, 2023 11:00 AM","Nov 22, 2023 12:00 PM",103.63
"Nov 22, 2023 12:00 PM","Nov 22, 2023 1:00 PM",95.69
"Nov 22, 2023 1:00 PM","Nov 22, 2023 2:00 PM",102.44
"Nov 22, 2023 2:00 PM","Nov 22, 2023 3:00 PM",115.99
"Nov 22, 2023 3:00 PM","Nov 22, 2023 4:00 PM",119.84
"Nov 22, 2023 4:00 PM","Nov 22, 2023 5:00 PM",127
"Nov 22, 2023 5:00 PM","Nov 22, 2023 6:00 PM",132.9
"Nov 22, 2023 6:00 PM","Nov 22, 2023 7:00 PM",129.89
"Nov 22, 2023 7:00 PM","Nov 22, 2023 8:00 PM",118.76
"Nov 22, 2023 8:00 PM","Nov 22, 2023 9:00 PM",105.42
"Nov 22, 2023 9:00 PM","Nov 22, 2023 10:00 PM",89.67
"Nov 22, 2023 10:00 PM","Nov 22, 2023 11:00 PM",90.21
"Nov 22, 2023 11:00 PM","Nov 23, 2023 12:00 AM",74.79
"Nov 23, 2023 12:00 AM","Nov 23, 2023 1:00 AM",64.97
"Nov 23, 2023 1:00 AM","Nov 23, 2023 2:00 AM",46.05
"Nov 23, 2023 2:00 AM","Nov 23, 2023 3:00 AM",41.12
"Nov 23, 2023 3:00 AM","Nov 23, 2023 4:00 AM",30.13
"Nov 23, 2023 4:00 AM","Nov 23, 2023 5:00 AM",20.18
"Nov 23, 2023 5:00 AM","Nov 23, 2023 6:00 AM",32.56
"Nov 23, 2023 6:00 AM","Nov 23, 2023 7:00 AM",80.62
"Nov 23, 2023 7:00 AM","Nov 23, 2023 8:00 AM",113.96
"Nov 23, 2023 8:00 AM","Nov 23, 2023 9:00 AM",119.87
"Nov 23, 2023 9:00 AM","Nov 23, 2023 10:00 AM",90
"Nov 23, 2023 10:00 AM","Nov 23, 2023 11:00 AM",82.9
"Nov 23, 2023 11:00 AM","Nov 23, 2023 12:00 PM",73.81
"Nov 23, 2023 12:00 PM","Nov 23, 2023 1:00 PM",66.47
"Nov 23, 2023 1:00 PM","Nov 23, 2023 2:00 PM",69.93
"Nov 23, 2023 2:00 PM","Nov 23, 2023 3:00 PM",69.97
"Nov 23, 2023 3:00 PM","Nov 23, 2023 4:00 PM",73.52
"Nov 23, 2023 4:00 PM","Nov 23, 2023 5:00 PM",73.59
"Nov 23, 2023 5:00 PM","Nov 23, 2023 6:00 PM",77.6
"Nov 23, 2023 6:00 PM","Nov 23, 2023 7:00 PM",73.71
"Nov 23, 2023 7:00 PM","Nov 23, 2023 8:00 PM",70.63
"Nov 23, 2023 8:00 PM","Nov 23, 2023 9:00 PM",50.9
"Nov 23, 2023 9:00 PM","Nov 23, 2023 10:00 PM",28.18
"Nov 23, 2023 10:00 PM","Nov 23, 2023 11:00 PM",18.96
"Nov 23, 2023 11:00 PM","Nov 24, 2023 12:00 AM",9.8
"Nov 24, 2023 12:00 AM","Nov 24, 2023 1:00 AM",1.48
"Nov 24, 2023 1:00 AM","Nov 24, 2023 2:00 AM",0.1
"Nov 24, 2023 2:00 AM","Nov 24, 2023 3:00 AM",0.12
"Nov 24, 2023 3:00 AM","Nov 24, 2023 4:00 AM",0.34
"Nov 24, 2023 4:00 AM","Nov 24, 2023 5:00 AM",1.55
"Nov 24, 2023 5:00 AM","Nov 24, 2023 6:00 AM",31.61
"Nov 24, 2023 6:00 AM","Nov 24, 2023 7:00 AM",70.53
"Nov 24, 2023 7:00 AM","Nov 24, 2023 8:00 AM",94.28
"Nov 24, 2023 8:00 AM","Nov 24, 2023 9:00 AM",112.68
"Nov 24, 2023 9:00 AM","Nov 24, 2023 10:00 AM",93.99
"Nov 24, 2023 10:00 AM","Nov 24, 2023 11:00 AM",86.95
"Nov 24, 2023 11:00 AM","Nov 24, 2023 12:00 PM",79.42
"Nov 24, 2023 12:00 PM","Nov 24, 2023 1:00 PM",76.33
"Nov 24, 2023 1:00 PM","Nov 24, 2023 2:00 PM",71.45
"Nov 24, 2023 2:00 PM","Nov 24, 2023 3:00 PM",75.38
"Nov 24, 2023 3:00 PM","Nov 24, 2023 4:00 PM",77.37
"Nov 24, 2023 4:00 PM","Nov 24, 2023 5:00 PM",85.24
"Nov 24, 2023 5:00 PM","Nov 24, 2023 6:00 PM",90.97
"Nov 24, 2023 6:00 PM","Nov 24, 2023 7:00 PM",90.25
"Nov 24, 2023 7:00 PM","Nov 24, 2023 8:00 PM",86.23
"Nov 24, 2023 8:00 PM","Nov 24, 2023 9:00 PM",81.5
"Nov 24, 2023 9:00 PM","Nov 24, 2023 10:00 PM",74.74
"Nov 24, 2023 10:00 PM","Nov 24, 2023 11:00 PM",77.56
"Nov 24, 2023 11:00 PM","Nov 25, 2023 12:00 AM",72.84
"Nov 25, 2023 12:00 AM","Nov 25, 2023 1:00 AM",78.07
"Nov 25, 2023 1:00 AM","Nov 25, 2023 2:00 AM",74.03
"Nov 25, 2023 2:00 AM","Nov 25, 2023 3:00 AM",72.07
"Nov 25, 2023 3:00 AM","Nov 25, 2023 4:00 AM",71.61
"Nov 25, 2023 4:00 AM","Nov 25, 2023 5:00 AM",69.99
"Nov 25, 2023 5:00 AM","Nov 25, 2023 6:00 AM",74.19
"Nov 25, 2023 6:00 AM","Nov 25, 2023 7:00 AM",79.81
